#simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_A001	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	i	i	i
902	29.629576	10.041451	29.281752	10.025461	30.434570	29.404842	10.816328	30.748381	9.358255	9.628983	9.753936	10.756699	9.468064	10.246331	30.382601	29.159973	10.480386	29.467175	29.261665	29.758957
903	10.010315	30.672548	29.880089	9.544195	9.824639	10.412710	29.621223	9.423482	30.383230	9.816834	29.535965	9.620035	29.140490	29.991848	10.090240	9.939198	30.121906	30.825077	9.772450	29.942642
904	30.253296	30.772722	10.203253	10.573277	30.896542	30.653421	9.977075	9.505458	9.657625	30.091749	30.222670	29.510811	10.284081	30.171747	30.505552	9.166961	9.081061	9.499665	10.637814	30.358019
905	9.626590	10.034992	9.177960	30.498405	29.864054	30.393610	29.774134	9.961882	10.439878	30.361898	30.570433	10.296866	10.896375	30.063135	29.791319	30.478100	10.754078	30.463308	10.117105	10.213017
906	9.616943	29.731703	29.797590	10.673703	9.966888	9.994629	10.084563	10.738412	29.466692	30.002909	30.235558	10.232811	30.349384	29.677753	10.380898	9.500285	30.837610	9.726534	29.780285	29.537449
907	10.805276	30.051233	29.926647	29.660419	9.978919	9.918569	29.573400	29.748018	30.705111	9.997171	10.612074	9.717706	9.457296	10.612293	29.666349	29.981712	10.003102	30.084146	30.303417	9.563388
908	29.592482	9.466308	10.021121	10.544839	9.829918	10.475312	9.831775	30.429337	30.272646	30.244408	9.617893	30.724934	30.267832	30.929171	29.825556	9.253212	9.764036	30.026821	29.176544	10.216256
909	29.979914	10.096889	30.165133	9.801910	29.676958	29.817734	9.333751	9.431698	30.545073	10.059853	10.361701	30.625391	30.317808	10.304598	10.009549	29.651667	10.813332	29.902557	10.151450	30.157295
910	29.681980	30.860451	10.938188	9.556704	9.601521	30.903154	29.322128	9.379351	29.847937	10.141857	29.998018	29.549147	10.190199	10.708038	10.323642	29.880001	29.597088	9.934914	30.163305	9.124775
911	10.972265	10.208893	10.661873	10.290496	10.142697	10.306886	29.592915	9.849256	30.230158	29.096880	29.667233	10.464834	30.126972	29.725931	30.234308	29.733271	9.926235	30.590954	10.764139	30.281067
912	9.765608	9.666773	30.579725	29.724524	10.082476	9.567886	10.519288	30.253649	29.311670	29.874063	10.072829	10.368643	29.949408	29.719318	30.322502	9.873322	9.240226	29.349257	10.325375	29.992037
913	10.629668	30.333643	9.379453	9.820758	10.409780	29.497408	30.416845	30.215218	10.489433	29.664055	9.728972	9.757422	29.475248	29.536743	29.732067	10.139673	10.797214	29.665142	29.186546	10.088137
914	10.105712	29.684107	10.438561	9.794800	10.375690	29.365135	30.493977	29.894506	29.367197	30.586809	9.299286	10.259396	9.718061	30.867861	29.180490	10.664855	10.011743	29.441469	29.722010	9.964151
915	10.241244	29.297352	10.456253	30.212086	29.979935	30.053610	29.529524	29.924349	10.180833	9.702723	30.092993	10.324080	9.960376	29.267525	10.343278	9.611657	30.104733	10.931218	10.523289	30.452087
916	29.129396	29.448267	9.367697	9.287957	29.626286	9.128423	30.750278	10.020169	10.950241	29.519075	10.115639	30.383411	29.883192	10.045465	29.765871	29.756023	10.864116	10.543033	29.705683	10.143780
917	29.145103	29.161932	29.520859	10.115109	9.441598	30.125095	9.445177	30.752882	9.169500	29.274614	10.991953	9.572468	9.298363	29.075031	10.741695	29.435631	10.236861	30.114521	10.669698	30.362303
918	9.619575	9.457970	10.842263	10.500951	29.246332	10.012209	29.689676	10.452529	10.043999	30.337337	9.681178	29.343153	29.909575	30.839968	29.969183	30.459122	30.793831	30.121971	9.824879	9.348848
919	30.291903	29.466879	10.946021	10.659911	29.427734	9.451603	29.800995	30.817604	29.460598	9.147545	9.572236	29.534575	10.489592	9.997006	30.535192	29.651230	9.197026	10.052544	30.171984	10.275497
920	30.745434	9.796878	9.642797	9.932697	10.777093	29.632681	9.967000	30.898787	10.229520	10.829702	30.800522	9.659523	30.183445	29.891861	10.064976	29.848255	30.362597	29.711226	30.484829	9.623608
921	29.714624	29.743389	30.414017	30.090584	29.477711	29.316000	9.093951	9.356103	10.059972	9.344709	29.789452	9.552207	29.247076	9.741037	29.624775	9.874497	10.078767	10.781406	10.552568	29.639362
922	9.021825	30.083670	29.725412	29.071690	10.155399	29.098995	30.287655	29.748690	30.089071	30.207899	29.663988	10.874483	10.365094	9.701553	9.248676	10.526241	10.376266	30.817234	10.487203	10.460378
923	10.629532	9.140719	29.562880	30.981236	9.138885	29.792238	30.096994	29.882521	10.090627	9.452002	29.593382	30.333847	10.372464	10.086749	10.419910	9.765500	30.455359	29.885597	9.906445	29.729860
924	30.122496	10.149199	29.935101	9.856155	9.481455	29.602579	29.238077	10.547962	29.372583	9.404109	10.537804	10.480482	10.228014	9.298465	29.854389	30.851931	30.023272	29.716074	10.050220	29.463057
925	29.789028	9.642031	10.038704	10.116022	29.606340	30.010742	9.786432	10.151749	29.661375	9.555872	10.234010	30.252783	29.066757	30.547739	9.546714	29.124792	30.749910	29.943319	10.289813	10.624300
926	29.912395	9.524166	29.956173	9.496504	30.242258	30.799675	9.934292	9.153443	29.261911	9.855896	29.923584	10.524179	10.257123	10.329510	9.852390	30.110853	30.290745	30.393230	29.833878	9.846042
927	29.617950	9.566853	9.703526	30.852829	10.493373	10.717963	9.778161	29.193066	29.565924	9.957689	29.857286	10.350652	29.346050	10.158875	30.323771	29.522762	30.247364	29.566118	9.787127	10.373071
928	29.811342	9.812729	29.634216	30.611599	29.764240	9.580910	9.970346	10.035112	9.838524	30.388084	30.867382	10.546813	29.821865	9.694347	30.467955	30.689350	9.975060	9.278905	10.092903	30.257330
929	9.268250	29.834036	30.053570	30.669085	9.341913	9.310050	29.331587	10.778483	9.145182	29.662266	10.843199	29.622913	9.276998	10.387684	29.249868	9.839266	29.810360	30.683443	30.756466	10.468071
930	29.342836	30.760382	9.811468	29.922604	9.253628	9.161443	30.328209	10.575743	9.353622	30.095280	30.182323	9.184982	29.271624	9.122713	29.513084	9.299266	10.071552	29.716911	30.331614	9.542768
931	29.881165	30.341991	29.714565	9.926696	9.358351	30.013046	10.436384	10.564937	29.980083	10.281381	9.660972	29.007473	29.819937	29.334702	10.681435	10.345339	10.634118	30.103886	29.498100	9.536386
932	9.763723	29.134718	10.416549	29.878366	29.812210	29.543280	10.173320	9.558023	30.825115	30.082964	29.134367	29.485395	10.426758	29.217392	10.643821	10.254704	9.504807	9.309483	29.640385	10.587421
933	9.601865	30.668779	30.812538	10.032108	29.776169	30.287704	9.697627	29.494703	30.307451	10.163542	30.472843	9.729240	9.713844	9.869838	9.702880	9.374769	10.212476	30.402821	30.152552	30.899775
934	29.287882	9.490767	29.638287	30.232914	29.866419	10.601370	30.680725	10.611701	29.271845	29.893560	30.124939	10.686705	9.169096	10.317376	10.894941	9.687180	9.291417	29.985065	10.684822	29.853331
935	30.289532	29.631929	30.392979	9.915859	29.510605	29.331491	29.319511	30.106018	10.201898	29.787003	10.389175	10.021740	10.674575	10.364277	10.003694	9.993412	29.996042	30.080929	10.002003	9.862948
936	29.643654	10.159192	10.276711	30.082949	10.309194	30.030479	9.916972	29.872980	10.941991	9.731389	9.364400	30.535114	9.349121	10.090159	30.945021	30.374870	30.552732	30.322453	10.125847	29.896610
937	30.209435	29.523825	10.154190	30.013845	29.718029	9.546184	10.790934	9.840451	30.304054	30.146139	10.293771	9.402360	30.059860	30.758087	30.081566	30.615294	10.253375	9.659798	10.469590	9.899526
938	30.858152	29.398521	30.367126	9.204389	10.563375	9.841040	10.679528	30.413378	29.210260	9.911806	10.011411	30.424135	30.939730	29.859278	10.144471	9.704373	9.557077	9.535010	30.544809	29.601135
939	29.434097	29.999920	9.835334	30.292492	29.241520	10.576574	10.452026	29.750540	29.503746	29.559649	10.005224	10.210501	10.602033	9.345147	9.280545	30.034815	10.204449	29.368685	9.684343	30.367840
940	29.905382	29.549179	10.054116	29.400385	10.151655	9.641536	29.553539	29.547348	29.489990	9.817044	29.123592	30.251495	9.253016	9.788242	29.815828	10.674356	9.729205	10.300146	10.541417	29.618067
941	29.321741	10.323557	9.310858	10.221985	30.936049	9.701816	9.735747	9.350115	30.986837	30.475834	10.398212	29.160984	9.799822	29.709370	10.483121	30.116364	30.434307	29.722553	10.753998	30.176613
942	9.342434	10.302234	9.674464	30.158129	10.837011	10.262092	30.032480	29.394482	9.125471	10.681661	30.192390	29.293276	30.618546	30.625961	10.367009	9.865626	29.981415	30.316864	30.626196	9.710560
943	9.362783	9.591193	9.421592	30.204418	30.324600	29.273153	10.376354	29.444283	10.163357	30.124025	30.427523	30.385439	10.547396	30.052362	10.085460	10.036307	29.586422	10.924548	29.495707	9.720726
944	29.776499	10.744348	9.632607	29.877525	9.907398	9.960485	10.257756	10.479437	30.252457	9.756206	30.689375	10.176577	9.319686	29.513344	10.068604	29.912844	29.331161	29.169456	29.568317	30.067348
945	29.676056	30.084270	9.843006	30.277153	9.953650	10.288296	10.624558	10.063130	29.600101	10.599550	9.253844	29.715736	10.640629	30.375019	29.254597	9.374784	30.911816	30.491430	10.482395	30.396614
946	30.238218	10.174771	30.185959	29.704933	29.877728	9.124085	29.049795	30.006052	9.170054	9.789656	9.402750	29.549091	29.752504	10.458230	29.090714	30.438225	9.332168	9.709045	9.950173	9.930435
947	29.252884	9.789987	10.287672	30.682434	29.718472	30.367920	10.231518	9.326018	29.493341	10.487958	9.059072	9.654686	29.455078	9.143368	10.760857	30.217268	30.236294	29.982466	9.847814	29.930748
948	29.738310	9.976484	9.345532	10.359862	29.634329	30.464678	30.264879	9.967178	30.472126	29.467600	30.022360	29.430630	10.687434	10.095654	30.310108	10.121284	10.456944	9.921869	29.338276	9.255284
949	9.418649	9.982433	29.199286	9.671606	29.258118	29.319933	9.959663	30.069666	10.701735	29.215418	9.927542	9.576684	30.563520	9.309580	29.520315	30.125200	9.727492	9.268156	30.027029	30.372057
950	29.311300	30.112080	10.802379	10.539500	9.414566	10.415398	29.222012	10.306431	29.639820	29.922926	10.179652	9.781154	30.329294	30.538000	29.332663	10.500720	30.554319	10.750300	9.594435	30.205236
951	29.673615	29.543612	30.255772	10.501305	9.965681	9.787826	29.229927	10.879737	10.986687	29.822285	9.995469	30.736338	10.230713	29.837366	30.737354	29.882647	9.598999	10.453865	30.206875	9.373318
952	10.360398	10.238885	29.906624	29.820198	29.621075	30.227888	29.547968	10.228281	30.082872	30.631138	9.950737	10.813560	10.174904	30.641176	9.633463	9.327470	10.362624	10.042814	30.278145	29.956427
953	30.486616	30.238745	29.763828	30.164780	9.637240	10.172614	10.632174	30.366358	9.895077	30.809011	29.880390	30.159880	9.877852	10.753487	9.250841	10.714399	9.963139	30.468798	29.494692	9.826649
954	29.723604	30.763596	30.905773	10.533317	29.123920	9.998336	30.182056	10.627109	10.648662	30.443666	10.911008	29.387983	30.252716	10.161355	9.598642	30.433514	9.712756	10.138982	29.875132	10.641680
955	29.452772	10.414150	10.281465	10.712404	29.877928	30.124718	10.103656	10.910743	9.745461	10.270097	30.829441	29.686565	10.776787	29.376833	9.037025	10.089854	30.577065	29.262060	30.285147	30.299324
956	10.222029	30.585314	29.723124	9.059910	10.259019	30.567619	30.167187	29.086397	9.791178	29.130377	29.479939	10.309514	9.512289	10.347644	30.690260	29.373457	10.484648	30.217213	10.581232	10.031925
957	9.765997	29.948195	9.847949	29.576460	30.432442	9.512348	29.887453	10.660350	29.322577	9.540329	9.998367	10.172472	30.433714	29.671944	30.251989	29.456467	9.527909	9.194236	9.730418	29.491941
958	30.077709	29.570467	9.851192	10.203617	9.905435	29.141441	29.635155	9.484841	10.117785	10.609798	29.984997	29.406134	29.116564	30.016912	29.559549	10.221481	9.746413	29.918592	10.310936	9.588584
959	29.941910	9.947097	29.497631	9.207110	9.781678	29.987881	9.258124	30.503914	10.264367	9.009158	10.495494	30.368904	10.414457	30.127588	9.946550	10.738524	30.357775	29.059841	30.805416	30.315197
960	30.590286	30.353531	30.646597	29.975109	9.839723	9.985903	9.949057	30.259281	30.415440	9.491556	29.658405	9.794771	29.394716	29.579172	30.386866	10.800439	10.419549	9.198564	9.430060	10.161099
961	9.278647	9.154483	9.739615	30.548502	9.222240	30.486252	10.709882	30.026146	30.602758	9.568299	29.815470	29.809721	29.603451	10.912608	9.630064	29.859509	9.610214	9.857393	30.124037	29.338058
962	29.926857	29.991568	30.201151	10.481901	29.815451	10.136325	30.112616	9.650200	29.594643	9.210944	10.347650	30.410204	30.238115	30.014019	9.182540	9.669211	9.671108	30.371729	10.425312	10.600731
963	29.186840	10.107886	30.198551	29.340393	9.549478	29.297462	9.833475	10.854144	30.445930	30.857611	10.608395	10.016627	30.657555	29.210764	10.982647	30.577776	10.274908	29.381975	9.386773	9.549111
964	9.542098	29.918375	30.570917	9.183450	30.231316	10.571979	9.592082	30.215382	29.654366	9.991191	30.852587	9.745821	9.861847	29.103889	29.417946	10.991403	9.812386	10.459975	30.140894	30.782513
965	10.348675	30.009079	30.812275	30.248690	9.775092	10.510655	30.317986	10.565169	9.946434	29.035564	29.104670	9.978937	9.935164	10.749529	30.810612	9.858285	9.656722	30.666189	29.781525	29.506437
966	10.501101	29.745525	10.744170	30.811552	30.273962	10.313489	9.822840	30.631832	9.802262	9.462251	9.980448	30.301310	29.655802	29.188562	30.424614	9.962046	30.685743	9.726566	29.884544	10.314796
967	10.528701	9.014583	9.931837	9.226901	30.533354	9.720669	10.934135	10.259111	29.771177	29.788851	9.808661	29.894463	10.496362	30.796982	29.951986	9.685279	29.808229	29.839272	29.883425	30.299351
968	30.456205	30.608345	9.752287	30.382053	10.332412	29.266500	29.833157	30.056721	29.064701	29.556387	30.511086	9.270917	9.842294	10.171375	9.417123	9.039737	9.466871	10.426925	30.903372	9.689292
969	30.033236	30.213085	10.292907	9.706923	9.213490	29.490309	10.523274	30.610855	30.912153	10.319592	30.131666	30.332582	30.127127	10.500087	29.560909	10.042645	30.282431	10.611547	9.425838	10.052289
970	29.106833	10.539326	30.878281	29.912931	9.261462	10.162230	29.766941	9.879304	29.839527	30.334240	9.983313	29.657749	9.497023	9.334734	9.990457	29.729519	9.446258	10.837047	29.813818	30.099754
971	9.912098	30.241266	29.289614	30.546642	10.317031	10.343618	9.652526	29.729776	9.995955	30.016582	9.571561	30.050541	30.146500	9.680882	9.485158	9.468772	29.661413	30.825191	9.959568	29.130186
972	10.171728	9.523155	29.525023	10.427444	10.227310	9.436899	9.782332	30.492544	29.867325	10.462490	29.615286	29.687899	10.619328	9.723361	30.362417	30.707457	9.623801	30.197552	30.255056	30.699848
973	29.125080	9.970625	29.522379	29.194176	30.167202	30.592257	9.951604	10.318678	9.760072	10.892290	30.910332	10.918122	30.686954	9.851889	29.215517	10.571872	10.138430	30.784716	30.411108	10.112823
974	9.858644	29.227446	29.772354	30.126411	10.766269	10.511705	29.394085	29.476385	30.028828	9.861563	10.642163	9.502124	9.915907	30.795149	29.253223	9.028378	10.061025	29.721981	10.193391	30.760225
975	30.336895	9.722437	10.541704	30.489750	29.672518	30.480738	30.718863	10.206244	29.678427	29.894115	10.049410	10.049036	10.088459	29.835867	10.134459	10.084517	29.453548	9.210450	30.469147	10.130363
976	30.283463	29.664686	10.726279	9.084362	10.514950	30.883347	29.739454	29.924543	9.715268	10.033227	10.411227	29.393637	9.630985	29.909889	10.591930	9.242792	30.360226	29.749750	29.282362	10.218284
977	30.337761	29.121166	10.030177	9.890517	30.600723	9.861094	30.638414	30.141232	29.531511	10.275851	30.813562	10.442261	9.517420	9.700597	10.559464	30.516388	30.310633	29.911552	9.172331	9.179068
978	10.292673	9.482974	29.724514	10.437829	30.354441	30.300190	30.220079	10.617743	9.742051	9.670701	30.340887	30.422119	9.716991	29.078274	9.983097	30.246725	10.532100	29.034201	10.592733	29.827475
979	29.944700	29.634062	29.182770	10.039773	9.981003	30.280294	30.086493	30.323826	9.736995	9.337450	29.226402	10.469599	9.718391	9.896226	10.857822	29.778074	10.474647	30.637316	10.509135	30.389065
980	10.709244	29.625509	9.431063	30.307953	9.422614	30.254101	29.603058	29.995182	29.034927	30.703482	9.413416	29.580593	10.703442	9.858672	9.822349	29.840260	10.558987	29.481827	9.323982	10.094660
981	10.915126	30.636328	29.767038	9.807935	9.376941	29.994719	30.190132	30.483335	29.469007	10.854484	29.558079	10.115971	29.851810	10.236253	10.898664	9.729963	30.797089	9.256071	29.662228	10.341240
982	10.376523	30.333342	9.792219	30.350718	9.787034	30.523302	9.898532	29.918701	10.891112	30.472374	29.777975	30.011076	10.278110	29.616945	29.455275	10.485486	9.581926	10.104734	10.025843	30.209881
983	29.338791	30.551424	29.570900	10.636136	9.218519	30.629583	9.105286	29.105658	10.176461	30.166426	10.241339	10.607448	9.611863	29.458929	29.874146	10.123289	30.043095	10.048979	10.741490	29.446665
984	9.421555	9.432808	30.890203	9.759747	29.274927	30.422695	29.997164	10.509049	10.936307	10.206234	29.233515	29.960835	29.171675	29.160563	10.122238	9.903012	29.436407	9.385963	10.479032	30.269867
985	29.859623	30.185329	10.506806	30.985954	29.595896	10.258204	30.650072	30.582687	9.915094	10.918380	10.264764	30.394072	10.355646	29.375175	9.071623	10.446594	29.129171	10.641122	30.503792	9.793956
986	30.639967	29.814318	9.618679	29.897606	29.922037	10.617061	10.312572	29.321390	9.752059	9.767090	10.340392	29.147552	9.785664	9.853528	29.485027	29.137262	9.374926	29.882648	10.143326	30.288074
987	29.938730	30.688770	30.284447	9.728136	30.046434	10.681093	10.652964	10.077237	30.526495	10.362400	10.273476	30.272177	29.900541	30.241095	10.570374	10.859431	29.591406	9.718288	29.237349	10.033395
988	9.328454	29.489326	9.534652	10.241320	29.064363	10.248320	29.131794	9.563112	9.219106	29.883905	29.524681	30.163689	29.454905	9.740676	30.396276	29.755728	9.762920	9.970749	30.551746	9.935513
989	9.810861	9.956040	30.458237	30.696390	10.144599	9.630743	30.301434	29.923687	29.222031	10.456604	29.350403	9.849049	10.266344	30.265810	9.479922	30.817211	30.046726	9.346457	29.930349	9.368526
990	30.488043	10.697725	10.243546	10.832723	30.152435	9.637896	9.131741	30.164513	30.251097	30.446630	10.088634	9.617547	29.973862	10.377929	10.378837	29.472069	29.842926	10.358592	29.346334	30.435402
991	10.488843	29.720713	9.862216	29.592497	10.166565	10.696225	30.491566	30.268648	9.527575	29.539375	10.302625	30.039732	30.706120	29.424036	9.087821	10.314808	30.203360	30.822428	10.356734	9.903904
992	10.484278	30.802250	29.227957	10.129048	9.540047	29.802059	30.817232	29.825531	29.433411	10.151318	30.023640	10.227142	30.624027	30.224535	9.135078	10.684308	10.551455	10.579988	10.358296	29.370497
993	10.326350	10.378308	30.251488	29.315088	9.663077	30.481482	29.347805	10.100713	30.557608	10.379777	29.586327	29.336512	9.918292	9.118740	30.658564	9.481038	30.748020	30.350348	10.308836	10.611498
