#		simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_A006	simf_A007	simf_A008	simf_A009	simf_A010	simf_A011	simf_A012	simf_A013	simf_A014	simf_A015	simf_A016	simf_A017	simf_A018	simf_A019	simf_A020	simf_A021	simf_A022	simf_A023	simf_A024	simf_A025	simf_A026	simf_A027	simf_A028	simf_A029	simf_A030	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_B006	simf_B007	simf_B008	simf_B009	simf_B010	simf_B011	simf_B012	simf_B013	simf_B014	simf_B015	simf_B016	simf_B017	simf_B018	simf_B019	simf_B020	simf_B021	simf_B022	simf_B023	simf_B024	simf_B025	simf_B026	simf_B027	simf_B028	simf_B029	simf_B030
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	c0r8	c0r9	c0r10	c0r11	c0r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	c1r8	c1r9	c1r10	c1r11	c1r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i
3882	73.536613	13.167291	67.268234	16.446669	75.750542	46.087372	77.776306	9.775109	11.200643	40.336163	76.979279	60.803310	75.841408	57.480095	80.649269	21.436943	59.037720	32.293968	42.574745	54.834373	46.069023	68.157890	62.207138	21.147907	43.315979	73.197685	68.928841	31.829002	17.552847	39.927616	83.067970	44.252106	67.547325	34.491714	64.441544	55.927647	47.633076	82.063484	41.944962	64.928551	33.515110	22.469072	38.848961	72.274757	37.599827	61.029739	66.835197	42.049091	13.566679	36.843929	59.416161	77.120125	45.340832	75.540520	11.766916	64.139908	62.807087	31.466087	51.128990	65.106018
3883	6.291308	5.799777	7.354570	6.511803	7.100512	5.559279	5.273757	8.270879	6.157700	6.576282	7.258511	8.241714	7.030103	6.105876	7.199085	6.019142	6.177840	7.245203	8.094714	5.639640	7.104889	7.708419	8.024587	5.806766	7.491221	7.119843	5.719044	8.776313	6.657248	7.838103	8.091899	7.479964	6.725604	7.199331	7.495372	7.437696	7.688409	7.676088	7.636645	5.498084	6.321773	5.829720	8.037068	6.033149	7.993152	6.716513	6.926494	6.536329	7.034419	8.453160	5.359874	7.987704	7.171037	5.824623	5.824202	8.157239	8.008780	6.209044	5.914329	5.564529
3884	6.348624	6.590315	6.124057	6.651601	6.844095	6.253310	6.629394	6.426252	6.669572	6.054941	5.955488	5.933575	6.252927	6.001517	6.425135	6.221147	6.005250	5.815588	6.077332	5.916760	6.069933	5.863749	6.284751	6.805086	6.682840	6.271548	5.522803	6.038564	5.787953	5.705152	6.695361	6.559968	6.101598	6.176838	5.639254	6.140821	5.477591	6.106833	5.523496	6.020965	6.584820	5.988306	5.664150	6.182781	6.191701	6.294870	5.685316	6.102546	6.511212	6.330863	6.093337	5.749460	5.479632	5.669193	6.103650	5.249333	6.185055	6.286859	5.404502	6.380726
3885	2.806172	2.311386	2.254723	2.873424	2.076964	2.045310	2.472529	2.019813	2.023484	2.228903	2.015234	2.291113	2.056488	2.401514	2.858432	2.669360	2.126991	2.354968	2.069149	2.090687	2.898208	2.153772	2.467466	2.391645	2.365705	2.110096	2.035990	2.771230	2.507201	2.075856	2.031473	2.085092	2.362289	2.194121	2.461268	2.270852	2.040481	2.590503	2.762847	2.077858	2.083907	2.395545	2.095398	2.226153	3.218385	2.298811	2.666107	2.038818	2.617011	2.675440	2.225836	2.711917	2.257984	2.939305	2.008399	2.437257	2.353203	2.645869	2.113299	2.134745
3886	4.374605	4.495667	4.392272	4.353179	4.395578	4.350552	4.524505	4.422558	4.357199	4.554358	4.318585	4.407306	4.461355	4.413425	4.427774	4.387877	4.495353	4.406525	4.415454	4.493642	4.414419	4.342031	4.404090	4.351104	4.402887	4.416470	4.444549	4.463408	4.425906	4.462162	4.410017	4.472499	4.342638	4.393034	4.444265	4.298754	4.364920	4.360167	4.453874	4.310872	4.459864	4.475901	4.432674	4.424699	4.358057	4.469689	4.451874	4.547515	4.398680	4.498375	4.400856	4.416613	4.350316	4.398570	4.405887	4.436036	4.362329	4.424905	4.482709	4.321326
3887	2.105511	2.357794	1.907047	1.770694	1.828907	1.940913	1.686697	2.451336	2.201093	2.288190	2.209922	1.890464	2.134968	2.037871	2.036116	1.853526	2.052579	2.014687	1.836558	2.140658	2.068470	2.098393	1.562333	2.045773	1.819435	2.099164	2.226097	2.172977	2.097233	2.019202	2.543642	2.176883	2.314537	1.734577	1.760523	1.977287	1.776141	2.439137	1.796395	1.668331	2.252807	2.541794	2.190197	1.811992	1.974801	2.120848	2.144722	2.201391	2.248886	2.047752	2.605086	2.006241	2.031912	1.934088	2.487678	2.340981	2.162619	2.025687	2.303690	1.606960
3888	12.337461	20.919317	13.890219	8.889772	19.777971	7.898974	20.658438	18.047888	12.157436	14.036609	10.612809	15.096342	11.629150	12.574550	7.537273	13.710272	11.203741	10.081545	14.911021	14.135246	11.749668	7.742844	7.423942	19.619743	2.045475	7.159717	19.982611	16.836014	22.993643	16.582882	18.539297	16.402863	16.442142	9.970507	17.963388	15.818247	13.835423	19.112820	18.684774	20.793716	16.070183	9.271872	21.036516	12.800659	8.972309	15.480230	16.270323	18.377054	21.042490	17.727394	19.726242	11.889525	10.195087	13.629016	18.794250	12.601215	22.454597	13.588774	19.562563	10.546464
3889	27.260702	23.449656	23.063787	21.059843	24.177528	20.125206	25.010252	21.503265	22.658663	23.612850	24.443556	25.108383	27.158987	22.418207	22.814505	25.122427	23.796995	25.109247	23.078239	22.581583	23.686857	22.129442	23.564512	24.267502	26.416195	25.243624	24.193220	22.866875	24.353661	26.581690	21.567625	24.319860	23.924747	22.176424	24.643402	26.014633	22.919836	22.086958	23.743921	23.259623	20.257769	21.238054	20.491045	26.717621	26.668352	24.165863	27.127226	24.929638	20.867676	21.441799	24.277662	25.079332	22.680830	21.131617	21.068245	22.594881	24.696594	22.377064	21.007812	21.047678
3890	19.533386	19.086765	18.827253	18.771576	21.657972	19.500761	20.159454	20.631590	21.047117	19.444969	22.642956	22.348845	22.382147	20.545080	22.188465	22.258953	19.656450	22.463606	20.349659	20.850403	19.382393	19.552441	19.471397	21.923622	20.885237	21.649796	20.573292	20.686649	21.036840	19.374411	22.143093	21.997837	19.532892	22.219973	22.674494	22.293043	21.099224	22.564726	22.292854	21.986639	19.765368	21.555662	22.716000	20.854534	22.499660	21.147575	21.811493	20.613600	20.032206	20.205063	21.458773	20.813004	22.288368	20.800865	20.641457	22.572109	20.330091	22.777456	22.810804	19.968536
3891	18.450825	9.463639	17.260275	22.989853	26.306446	9.421995	17.022190	9.070637	12.475886	26.371502	9.303466	19.066015	12.626829	19.054653	15.044471	13.226521	13.846643	18.508209	18.737862	13.166594	25.213490	14.993501	13.524952	12.271029	17.302376	27.408579	17.380320	14.165604	14.833505	13.023553	17.296545	8.387267	26.796806	9.849917	26.181808	21.547501	18.810970	22.081842	14.320530	9.095331	16.399473	15.946953	13.170723	24.458683	14.478492	13.810513	14.237868	22.348501	10.255191	22.039083	9.245395	19.743837	16.605295	13.489316	16.361532	9.997637	12.179442	24.327400	17.821810	18.276300
3892	2.511833	2.477543	2.450854	2.373572	2.462939	2.416263	2.412011	2.380925	2.399349	2.454455	2.362265	2.412140	2.421379	2.420857	2.457813	2.415980	2.463100	2.480506	2.391382	2.362048	2.302305	2.363798	2.392107	2.393491	2.354069	2.361606	2.355491	2.503304	2.429201	2.376517	2.380015	2.445946	2.402340	2.441776	2.445107	2.525173	2.510723	2.326900	2.384757	2.335693	2.517912	2.505092	2.399038	2.479655	2.384137	2.460191	2.408966	2.401647	2.387769	2.350377	2.305651	2.399325	2.438257	2.436594	2.457088	2.389873	2.419405	2.411139	2.350302	2.446289
3893	10.236862	10.780603	6.678106	6.838875	12.130909	11.414983	11.962305	11.385473	14.110098	8.664576	5.651845	10.900379	11.217552	11.636577	10.136375	11.988853	5.537140	10.525168	11.144986	11.286757	6.376592	9.895381	5.716393	8.437651	9.758744	12.138330	6.429486	3.655094	8.289940	11.536381	9.319619	8.217741	9.476207	11.278388	10.329008	9.854774	11.207217	10.020247	14.249714	9.348867	12.288500	11.210606	4.435594	13.933426	9.299747	7.735474	11.662207	14.673236	9.155494	8.058434	6.421049	8.879863	10.688349	8.029745	10.584189	14.774587	9.143483	10.446968	8.427574	8.147104
3894	14.792384	12.755028	13.487568	15.079889	14.510234	14.806159	11.272058	13.241251	13.029728	14.848402	14.342876	13.915049	14.268100	13.927341	13.389377	15.068932	13.874258	14.892486	14.662766	15.095420	14.412393	14.687739	14.763329	15.041861	12.523476	12.287665	14.596036	15.018497	14.969684	12.446391	14.912422	14.730081	13.289865	14.824538	13.009011	14.702416	14.952964	13.799301	13.438290	14.037418	11.995688	14.579519	12.572715	15.002954	15.013466	14.596951	13.013018	13.113685	12.365825	14.387759	11.475875	15.045952	14.972348	13.830733	14.059977	14.519739	15.060095	12.221971	15.013510	15.067357
3895	1.557017	1.892086	1.995354	1.941193	1.534453	2.271300	1.425610	1.870501	1.187785	1.394208	1.966909	1.849865	1.461202	2.011139	1.339951	1.798959	1.425160	1.530035	1.596319	1.598495	2.069872	1.535511	1.588708	2.326347	1.722969	1.661480	1.710310	1.389486	1.571963	1.839844	1.541669	1.818065	2.127916	2.190482	1.980843	1.655664	1.553129	1.708313	1.346749	1.950847	2.210552	2.086684	1.653302	2.126082	1.699998	1.990077	1.290577	1.951321	1.873008	1.444968	1.861505	1.730354	1.577715	1.258238	1.804217	1.953267	1.814724	2.299903	1.185119	1.797846
3896	25.544937	25.744110	25.093805	27.098017	28.619417	30.669767	24.237032	24.581446	21.613363	24.041029	24.343882	25.047863	24.837185	26.100521	29.579277	25.776058	31.122572	24.752354	25.070665	26.949818	27.474266	24.443100	25.095066	27.974174	27.017654	27.062338	27.238771	25.825613	25.342199	25.952379	22.306860	26.955645	22.993271	24.933760	26.142344	25.165234	28.922457	26.858410	28.477428	25.459976	20.712420	25.548239	24.544674	24.857811	25.595564	27.642241	29.586840	22.200209	22.212566	25.542259	24.726519	27.804949	27.297962	29.561108	23.259125	22.449974	24.215170	25.057415	25.424255	25.132717
3897	27.185677	25.156366	24.061407	26.081253	26.423693	21.815203	26.707592	23.583429	26.796515	26.211388	25.391706	25.679005	26.729103	26.336498	24.607225	27.635113	24.847776	24.963577	27.370556	25.806368	26.164917	26.803671	25.080564	23.947599	21.997822	27.495373	25.462311	23.904097	26.296860	26.408752	26.947123	27.585987	26.236067	27.312317	26.185030	27.898216	26.840250	24.371582	27.714138	25.823481	27.119751	26.270020	24.538261	26.631317	26.285563	27.685400	26.610161	25.170427	24.872297	22.189415	27.913820	26.333534	25.656942	27.546133	25.363382	26.898136	26.435190	26.382818	27.018076	26.516605
3898	5.451209	6.783819	6.837877	7.675816	6.896697	6.654773	11.828941	11.090350	10.085854	7.970157	9.950052	7.768259	11.623185	9.079385	11.920193	11.579308	10.207850	5.606856	5.253720	11.136238	7.426480	7.076702	10.882493	11.358040	7.048175	13.059638	6.970563	9.469683	8.120352	8.075148	8.880662	8.524156	10.424827	4.941851	6.055535	9.848786	7.941703	9.626483	7.009717	10.243024	11.179957	5.663362	4.905909	8.017172	13.178244	10.628606	5.509315	8.647353	11.425997	8.883442	10.646914	7.799497	5.540726	14.379748	7.593102	6.325295	11.766752	12.610466	6.826849	9.901590
3899	10.812906	17.301794	9.779244	12.804422	13.730131	10.272593	12.325690	18.689476	13.794674	13.051484	16.127424	9.920707	11.895067	18.287775	8.297336	7.149249	7.285117	17.160297	14.272546	18.095280	15.999956	14.461401	15.613784	16.912407	18.871401	16.754599	9.624954	11.066333	18.019791	18.695484	9.894889	17.764120	16.671196	11.408201	6.658303	7.096562	15.479906	16.752026	18.146076	10.807296	7.862483	18.847389	18.776302	10.277189	13.252949	11.327079	18.690874	18.083403	12.527498	18.515089	10.169888	10.914468	11.724092	16.413195	14.724401	18.409435	6.392447	18.769573	18.871801	18.419481
3900	2.895876	4.355449	4.489674	4.099003	4.039957	3.668473	3.811690	4.677328	3.938071	4.825303	2.741639	3.446917	3.230573	4.780927	2.788454	3.316192	1.449900	5.568747	2.888150	3.633379	2.816557	2.923461	4.198372	2.498841	0.992258	3.163862	4.339162	3.584018	5.079134	3.134919	1.544088	4.901355	4.042449	2.422317	3.253560	2.536544	5.438843	3.653333	3.367513	3.414033	2.338501	4.100793	4.842958	4.862008	4.026077	2.800786	3.381455	4.535112	3.137392	4.393427	3.744151	3.120647	4.289031	2.763379	1.987070	2.116077	4.604753	2.661739	2.456341	2.970860
3901	25.364746	24.914978	24.567183	22.865175	25.812464	23.935020	24.705439	23.608418	26.505907	23.110657	23.968168	24.162106	22.644308	24.745544	24.667265	23.863476	22.933947	24.622135	24.696854	23.582407	23.118092	24.653358	24.421938	25.966288	23.935274	22.410830	24.083040	22.839872	23.101761	23.043949	26.241074	24.555254	23.947689	25.347221	23.056078	23.187237	22.689432	25.099585	22.809011	24.388912	24.154091	22.701908	25.083929	23.933146	24.529898	24.469336	24.573011	25.173571	23.445293	23.726751	24.917307	24.867901	25.290565	24.049000	24.266594	24.431154	25.399651	24.444118	24.116386	25.225386
3902	13.633791	13.717593	15.373085	15.055706	16.328638	14.272472	15.895135	17.616955	13.416209	16.400738	16.724012	13.976196	16.059275	15.961086	13.550747	17.789465	14.300590	14.429976	14.588900	14.167789	14.167343	14.910059	16.217472	16.116671	16.550270	15.192848	16.403681	14.180700	14.994071	16.740238	13.490721	15.359556	15.173254	14.359605	14.990511	17.881908	17.175642	13.546015	13.427537	15.393153	17.436790	17.835058	17.337551	17.650860	17.676508	14.368324	17.475994	15.080535	17.251974	15.897381	17.299208	16.227133	17.602970	15.171474	16.012537	16.745205	15.764625	14.033197	15.303780	13.682463
3903	38.831593	38.698845	38.681961	38.382912	38.558922	39.283585	40.280773	38.271313	39.122948	39.643242	39.734135	39.230160	39.050335	38.540295	39.674751	38.705185	38.625858	39.832874	38.311745	40.260250	38.599026	38.730980	38.314018	40.254467	38.960197	40.280888	39.362732	39.864445	39.763351	38.766006	39.780251	40.277378	39.000484	40.105000	39.124470	38.216702	40.246769	39.877838	38.430508	38.991199	38.226028	38.229813	39.811661	38.624191	39.076500	38.503674	38.720314	40.128605	38.335770	40.278767	39.165657	39.034992	39.181767	40.160622	39.114861	38.810474	38.272537	39.671875	39.676369	38.702862
3904	13.598282	13.066873	12.781722	12.884374	12.566746	13.266080	13.130142	13.341352	12.832014	12.386026	14.208321	12.717051	13.040353	12.236213	13.428971	13.971092	12.521246	13.570806	13.268600	13.587242	13.058126	13.036776	13.182860	13.151962	12.717220	13.488955	13.115155	12.786504	12.574895	13.943014	12.460592	13.503559	13.470340	12.876799	12.077273	13.062325	12.963008	13.197612	12.989214	12.794797	12.984680	13.224943	13.303243	13.510633	12.691803	12.720590	13.150926	13.573997	13.575207	13.183171	12.942812	12.250881	12.909188	13.631038	12.889810	12.722790	13.882949	13.516328	13.644724	12.670476
3905	3.830537	8.171188	5.442595	2.851720	7.886748	7.986499	6.092714	3.404945	5.932891	3.380181	4.500414	7.036020	3.908386	6.092032	7.605668	3.416867	7.836911	7.398517	5.092562	4.562319	2.654081	7.903077	8.358445	6.274715	5.102813	8.537518	8.378791	6.914039	4.059111	4.350338	3.098783	5.375871	2.933409	3.459240	7.693618	8.531095	8.360166	7.787907	2.636106	4.310732	5.860514	8.106638	3.188571	7.712051	8.525424	5.222752	7.575625	2.940466	6.423841	3.409577	8.211944	2.754486	7.713926	6.145038	8.420198	4.874596	6.522231	2.631574	2.758875	5.059491
3906	4.550934	2.431149	3.612843	2.290972	3.006207	2.770538	3.186710	3.135300	3.046775	2.543664	1.904684	2.482773	3.341667	2.056065	1.848220	2.687860	1.943183	4.141325	2.674040	2.381959	1.979802	3.352027	1.300903	4.250654	3.402616	2.808231	0.867655	1.661973	2.190467	1.863560	1.022623	2.833232	2.418279	1.194863	3.841375	2.103462	2.531139	2.065327	2.830825	1.729492	1.791806	2.805833	3.305426	1.956645	2.618055	3.094788	4.568141	1.694624	1.270958	3.234115	2.347007	1.635564	1.668301	2.141888	2.857314	2.518687	1.631766	1.354407	0.829056	2.946419
3907	43.381721	68.683640	41.563389	55.194111	65.666618	36.424065	15.207946	37.362522	9.568937	68.148476	72.203934	10.410934	26.371264	54.775467	36.817867	72.378990	66.325935	31.925173	38.791977	35.885239	18.809860	68.589233	37.365288	18.293819	56.900375	37.071659	43.977337	40.997929	59.665901	77.813583	23.566753	37.443336	41.354729	12.917158	18.867498	49.348499	59.648430	75.223915	56.916191	48.237370	37.443928	52.911816	76.423683	44.959599	54.846298	66.950432	37.137360	78.269897	43.068027	18.892853	54.770527	73.335014	12.442536	46.811886	46.721104	11.048505	73.067627	72.868462	35.064140	48.629673
3908	5.774609	6.354053	6.223754	6.322768	6.189090	6.350548	5.920571	5.834257	6.189632	5.842501	6.282308	5.844018	6.300267	6.002695	6.285070	5.855636	6.002542	6.346355	6.325284	5.794304	5.878181	6.101805	5.634798	6.374422	5.813568	5.670495	6.098127	5.937979	5.994383	6.387269	5.943784	5.646739	6.188832	5.950581	5.962909	5.922867	5.691529	5.621414	6.340415	6.100298	6.098693	5.610137	5.980902	6.220088	6.079862	6.305743	6.001428	6.077868	5.756797	5.976870	5.763174	5.711533	5.810062	5.964882	6.028173	6.042282	5.864215	5.620458	6.222187	6.177772
3909	70.244370	72.435440	70.857773	70.241623	69.806198	71.299294	71.398064	73.064323	71.294937	69.687950	72.742821	73.563553	73.031708	70.775482	73.244629	71.374344	70.487511	71.980705	71.065628	72.321053	72.414238	71.057045	73.428101	72.309624	69.855530	72.062492	72.809250	73.424706	71.243797	72.645859	70.974564	73.585945	71.047066	73.883255	73.339226	72.207527	70.240097	72.272614	70.355339	73.215744	72.357269	71.348045	70.250175	69.824631	73.411407	72.576065	69.368141	70.741554	70.754608	73.283798	72.602509	73.605911	72.075760	72.211250	73.919113	72.785255	73.077820	71.314674	70.843391	71.880402
3910	36.803215	54.911663	26.688925	21.025957	21.088066	31.034800	24.702488	30.534113	62.786327	33.511070	46.294285	26.341825	36.634354	60.586910	21.856419	32.058773	26.829369	21.307398	29.676598	25.239843	37.425034	37.383728	22.549492	33.856018	84.947624	21.009411	32.303577	23.668501	70.440804	27.226397	21.591583	33.828102	55.486187	31.771130	88.158981	44.706402	42.099297	21.462355	21.051785	21.122972	21.021568	23.942795	21.072601	29.072954	22.193844	43.021614	25.506546	26.295328	21.037905	35.750370	50.434586	25.210295	37.390907	49.010056	28.587786	22.302063	51.127678	26.402544	20.972042	33.792225
3911	5.259430	5.202076	5.489270	5.564275	4.842754	5.197209	4.506265	5.224494	5.290025	4.993144	5.187935	6.235040	5.091084	4.963718	4.378689	5.310704	5.118918	5.152230	5.442869	4.265636	4.833583	4.456198	5.312112	4.950088	5.079606	5.615296	5.464231	5.241668	5.820387	5.291465	4.432192	4.944547	6.076828	4.511022	4.786303	5.605154	5.491969	5.062173	5.648814	5.879553	5.059141	5.647166	5.607554	4.775081	5.396050	5.068070	5.757720	5.749232	4.218032	5.132208	5.011401	5.429899	5.160350	5.931632	5.177835	5.926738	4.929093	4.745399	4.611784	5.791525
3912	8.231760	7.945278	6.112266	1.979451	4.489024	3.535932	8.285372	2.522070	8.125107	9.111224	4.312407	4.286729	5.615539	10.080489	10.101951	10.531015	5.318564	2.080629	5.467532	6.899525	5.459808	9.814219	4.856529	3.556625	8.744209	3.945556	6.661305	4.931427	4.575684	8.937397	5.015091	9.234004	5.203691	2.668958	5.968733	8.846592	7.638443	5.867674	3.179948	8.122866	8.504550	4.955586	10.218674	3.872326	9.300238	9.329875	5.478141	7.022250	9.495502	3.320404	1.842247	7.524864	10.313847	6.409441	6.913973	5.013485	5.436037	9.228631	2.552570	9.246500
3913	2.503062	1.745800	0.551339	2.080520	1.006786	3.060671	0.818255	1.328608	0.779960	2.366938	2.822347	2.093701	0.776239	3.009225	2.652107	3.379861	1.507554	1.666840	2.859871	2.351785	1.123831	2.675217	2.854074	2.520741	2.905765	2.576885	2.608891	2.089684	1.393339	1.853325	0.908190	1.852279	2.920654	2.591429	0.933480	2.241288	1.287604	0.726778	1.808262	3.009132	1.480040	0.136388	1.461342	2.467425	2.464245	0.497242	1.735623	1.633651	2.613245	1.999443	2.801283	1.328323	1.322811	1.293698	2.456794	1.103804	2.214239	1.180485	0.950476	2.238399
3914	8.149288	6.806692	6.944219	6.679524	8.477170	6.908783	8.204498	7.419658	7.283182	7.485582	7.883440	8.801011	7.724527	8.397882	7.406979	6.040075	8.289887	7.479608	6.371177	7.018047	7.292458	7.905939	7.931959	6.058780	7.221041	8.676644	6.974359	7.361161	8.336217	8.666570	5.367096	7.743241	8.642962	8.405159	8.434971	8.622267	8.554038	8.007112	8.548613	7.317798	8.922818	8.554074	8.543364	6.496342	8.236811	6.958714	6.986754	7.540860	8.196227	6.616315	5.920482	8.716495	6.336553	7.500537	7.290664	8.921884	7.357470	8.153592	8.602853	6.238773
3915	10.045883	12.646321	8.173946	11.266039	6.662347	11.029716	11.009431	9.944056	5.882188	9.844551	10.360112	9.175682	11.887046	10.337317	10.330680	11.756335	8.550385	10.378766	6.851837	8.744333	10.544335	11.786664	10.402810	9.016780	7.556841	11.734174	8.540828	9.224802	11.684484	11.141886	9.498072	9.397261	8.546810	9.055865	4.335374	9.950027	10.863219	10.733891	12.341137	10.992152	11.630459	9.202683	7.743877	9.911273	11.438743	6.675305	5.358387	7.278312	8.492049	10.611467	5.838034	8.338148	6.994698	9.931555	9.815503	8.328609	8.934415	11.069782	11.347754	9.660467
